8,4451,5.0,1351296000
8,4,5.0,1234310400
8,2083,3.0,1379376000
8,2192,3.0,1310601600
9,1820,5.0,1318550400
9,2196,5.0,1340064000
9,1834,5.0,1368835200
9,1614,5.0,1338422400
9,1538,4.0,1333324800
9,3095,5.0,1323216000
9,1567,5.0,1347580800
9,389,5.0,1208822400
9,886,3.0,1259539200
9,3921,5.0,1352419200
9,3090,5.0,1321401600
9,3837,5.0,1349913600
9,3091,5.0,1323561600
9,788,5.0,1388966400
9,1663,4.0,1290211200
9,3414,4.0,1357862400
9,6177,4.0,1391817600
9,1735,5.0,1315785600
9,6093,4.0,1379116800
9,3406,4.0,1392336000
9,6071,4.0,1380758400
9,1748,4.0,1302825600
9,1726,5.0,1337385600
9,3720,4.0,1299974400
9,5999,4.0,1379116800
9,3512,5.0,1333843200
9,2363,4.0,1326067200
9,785,5.0,1388966400
9,2368,5.0,1357948800
9,5774,5.0,1389657600
9,91,5.0,1326412800
9,1689,4.0,1287705600
9,1819,5.0,1318723200
9,3511,5.0,1333843200
9,3041,5.0,1362268800
9,1505,5.0,1244851200
9,3040,5.0,1363824000
9,4312,5.0,1405209600
9,1123,2.0,1380067200
9,1129,5.0,1325808000
9,1913,4.0,1358985600
9,1135,5.0,1328832000
9,1140,5.0,1337299200
9,1142,5.0,1325721600
9,7132,5.0,1390435200
9,4061,5.0,1359072000
9,4703,4.0,1381449600
9,2701,5.0,1388966400
9,1365,5.0,1359072000
9,1208,5.0,1231113600
9,1988,3.0,1324944000
9,2637,5.0,1330560000
9,2476,5.0,1273708800
9,2550,3.0,1318118400
9,4,5.0,1318291200
9,2789,4.0,1392076800
9,1113,5.0,1321920000
9,2827,4.0,1313193600
9,1871,5.0,1313452800
9,2181,4.0,1358985600
9,935,5.0,1326931200
9,263,5.0,1361923200
9,2166,5.0,1318118400
9,1288,5.0,1390780800
9,1502,4.0,1280620800
9,5196,4.0,1369958400
9,1490,5.0,1338422400
9,2389,5.0,1338076800
9,1112,3.0,1276128000
9,648,5.0,1327795200
9,1008,4.0,1266451200
9,1478,4.0,1325894400
9,1457,4.0,1381104000
9,2870,4.0,1359244800
9,4277,5.0,1390176000
9,4282,5.0,1362614400
9,4879,4.0,1359676800
10,544,5.0,1254355200
10,1983,5.0,1307923200
10,2401,4.0,1335571200
10,359,5.0,1235001600
10,547,5.0,1255392000
10,252,5.0,1227052800
10,4572,4.0,1372896000
10,4396,3.0,1364601600
10,820,5.0,1285200000
10,5059,3.0,1372896000
10,1606,4.0,1287619200
10,4311,3.0,1355788800
10,3882,4.0,1364601600
10,781,4.0,1268870400
10,776,4.0,1259712000
10,649,5.0,1249430400
10,3820,5.0,1372896000
10,4766,2.0,1364601600
10,915,5.0,1335571200
10,5298,5.0,1372896000
10,5,5.0,1335571200
10,4446,4.0,1372896000
10,1134,4.0,1285286400
10,2266,4.0,1352332800
10,745,5.0,1249430400
11,1946,3.0,1380931200
11,5,5.0,1379548800
11,1604,4.0,1376956800
11,4146,4.0,1371686400
11,1880,4.0,1371686400
11,7321,4.0,1393718400
11,4626,4.0,1376956800
11,7327,4.0,1391644800
11,1816,4.0,1382313600
11,4663,4.0,1380931200
11,7325,5.0,1391904000
11,7319,5.0,1391644800
11,745,4.0,1360627200
11,1753,3.0,1355097600
11,2274,4.0,1394064000
11,3378,4.0,1397865600
11,3397,4.0,1382313600
11,1275,2.0,1379548800
11,7555,4.0,1395360000
11,7326,5.0,1391644800
12,2937,5.0,1337558400
12,4700,5.0,1357344000
12,6,5.0,1327017600
12,4081,4.0,1369612800
12,5603,5.0,1368057600
12,2779,5.0,1331856000
12,2232,1.0,1335312000
12,3536,5.0,1335830400
12,4469,2.0,1354060800
12,3005,1.0,1357344000
13,4609,3.0,1387756800
13,4374,3.0,1365120000
13,2274,5.0,1401494400
13,4975,5.0,1402185600
13,262,5.0,1365120000
13,3314,2.0,1363824000
13,1699,5.0,1377302400
13,3511,5.0,1385164800
13,3467,5.0,1385164800
13,591,2.0,1367971200
13,7,5.0,1398729600
13,4006,5.0,1383868800
14,7,2.0,1394064000
14,2203,4.0,1394755200
14,2216,3.0,1387238400
14,7434,4.0,1398902400
14,2258,3.0,1394755200
14,1277,4.0,1391299200
14,6231,3.0,1394755200
14,5650,3.0,1391299200
14,1355,4.0,1394755200
14,5228,4.0,1389225600
14,3466,3.0,1388534400
14,523,3.0,1395446400
14,6546,3.0,1387238400
15,3743,3.0,1400371200
15,184,4.0,1403568000
15,2637,4.0,1400371200
15,8,3.0,1400371200
15,4115,1.0,1400025600
15,2274,5.0,1400112000
15,3378,5.0,1400112000
15,5566,4.0,1400371200
15,4975,5.0,1400112000
15,6713,5.0,1400112000
15,7028,4.0,1400112000
15,6315,2.0,1400371200
16,4315,3.0,1376006400
16,4682,4.0,1392249600
16,177,4.0,1379980800
16,7825,4.0,1404000000
16,1264,3.0,1379116800
16,1265,4.0,1376006400
16,7611,5.0,1400544000
16,7086,3.0,1395014400
16,5638,5.0,1377216000
16,2219,4.0,1392249600
16,3595,5.0,1378512000
16,655,5.0,1395014400
16,654,5.0,1390953600
16,2071,5.0,1397779200
16,6496,5.0,1392249600
16,6588,5.0,1404000000
16,438,5.0,1390953600
16,7053,5.0,1398470400
16,7054,5.0,1392249600
16,7065,4.0,1399161600
16,5357,4.0,1393632000
16,3667,5.0,1392249600
16,2141,4.0,1377216000
16,41,5.0,1376006400
16,8,3.0,1392249600
17,3055,5.0,1357430400
17,4538,5.0,1373155200
17,3525,5.0,1397520000
17,748,5.0,1357430400
17,8,5.0,1362787200
17,5626,1.0,1394668800
17,1283,4.0,1373155200
17,2975,5.0,1393977600
17,3008,5.0,1395360000
17,259,5.0,1391558400
18,4066,3.0,1404345600
18,4716,4.0,1397260800
18,4916,4.0,1363219200
18,8,3.0,1333929600
18,188,1.0,1388275200
18,6552,4.0,1400630400
18,6478,3.0,1385596800
18,1501,4.0,1330732800
18,3700,5.0,1350432000
18,5720,3.0,1377820800
18,4190,4.0,1350432000
18,3028,3.0,1330732800
18,7442,4.0,1400630400
19,7261,3.0,1393891200
19,3591,5.0,1366156800
19,6105,5.0,1377043200
19,4989,4.0,1388966400
19,8,3.0,1388620800
19,6576,5.0,1401926400
19,4469,5.0,1358726400
19,5121,4.0,1393545600
19,6423,5.0,1383696000
19,7201,3.0,1403222400
19,6895,4.0,1388966400
20,5033,3.0,1398816000
20,7703,5.0,1398470400
20,6470,5.0,1394323200
20,7704,5.0,1398643200
20,7295,2.0,1395360000
20,4826,4.0,1396137600
20,7509,4.0,1397779200
20,1016,1.0,1394064000
20,7327,5.0,1392422400
20,1502,2.0,1401926400
20,3332,5.0,1393977600
20,7318,4.0,1401753600
20,6087,3.0,1378425600
20,7731,3.0,1403568000
20,6845,3.0,1399075200
20,5475,4.0,1391817600
20,2297,3.0,1394496000
20,1880,5.0,1392854400
20,2292,1.0,1393977600
20,2296,3.0,1394236800
20,1375,3.0,1398988800
20,959,5.0,1399593600
20,2362,2.0,1398729600
20,7622,5.0,1398470400
20,4168,1.0,1395014400
20,4184,2.0,1401753600
20,3858,4.0,1391904000
20,7165,5.0,1391644800
20,3853,1.0,1398384000
20,7166,4.0,1403308800
20,3851,1.0,1394236800
20,1276,5.0,1394582400
20,5224,2.0,1394496000
20,2377,5.0,1394755200
20,5175,3.0,1400112000
20,3868,4.0,1389225600
20,2384,5.0,1397779200
20,7562,3.0,1398643200
20,7037,4.0,1398124800
20,7563,5.0,1395878400
20,1694,2.0,1401753600
20,6051,3.0,1389225600
20,976,1.0,1400198400
20,2948,5.0,1390176000
20,7250,5.0,1391990400
20,7660,3.0,1398729600
20,5191,4.0,1400284800
20,3236,1.0,1395014400
20,1464,3.0,1397174400
20,7084,1.0,1397606400
20,2387,5.0,1395014400
20,2386,5.0,1397606400
20,7095,5.0,1394150400
20,7565,1.0,1397174400
20,3043,3.0,1395100800
20,116,1.0,1397692800
20,7800,1.0,1401580800
20,3153,5.0,1400112000
20,2204,1.0,1399075200
20,6757,1.0,1401580800
20,6363,4.0,1399852800
20,503,4.0,1400803200
20,7336,4.0,1396396800
20,9,4.0,1400371200
20,1036,4.0,1395273600
20,7347,3.0,1398729600
20,4026,4.0,1400630400
20,3492,4.0,1401926400
20,1089,2.0,1400889600
20,1085,2.0,1402099200
20,7375,1.0,1400284800
20,6009,1.0,1396915200
20,3353,4.0,1397952000
20,1234,4.0,1393027200
20,4366,5.0,1396396800
20,4553,3.0,1392595200
20,3137,3.0,1395532800
20,3304,1.0,1379635200
20,501,4.0,1399766400
20,4008,4.0,1377129600
20,7798,1.0,1402185600
20,4580,1.0,1395014400
20,6400,5.0,1400457600
20,6491,5.0,1395792000
20,1210,4.0,1392163200
20,7485,4.0,1398816000
20,1030,1.0,1395187200
20,6498,5.0,1399852800
20,5559,3.0,1396051200
20,511,1.0,1395964800
20,3069,5.0,1395187200
20,2460,1.0,1400716800
20,2456,1.0,1397952000
21,7039,5.0,1398902400
21,4881,5.0,1396656000
21,5966,5.0,1405382400
21,475,5.0,1404691200
21,126,5.0,1393113600
21,6782,5.0,1404691200
21,5964,4.0,1405382400
21,11,3.0,1395446400
21,4592,5.0,1393459200
21,1684,5.0,1398211200
21,4288,5.0,1395446400
21,6939,5.0,1393286400
21,1478,5.0,1394150400
21,5965,5.0,1405382400
21,6342,4.0,1396828800
21,2158,5.0,1398211200
21,5278,5.0,1396656000
22,1780,5.0,1363305600
22,1772,5.0,1369958400
22,955,5.0,1396828800
22,7492,2.0,1399680000
22,2941,5.0,1395446400
22,2944,5.0,1356825600
22,4743,5.0,1356652800
22,5860,5.0,1373760000
22,5771,5.0,1373760000
22,1555,1.0,1371168000
22,4203,5.0,1365984000
22,6506,5.0,1387238400
22,2431,3.0,1394064000
22,7656,5.0,1401840000
22,2151,5.0,1373760000
22,11,5.0,1395446400
22,7228,5.0,1394064000
22,5122,5.0,1365897600
22,3340,1.0,1372550400
22,2159,1.0,1367452800
22,257,5.0,1396828800
22,3525,1.0,1365897600
23,4014,4.0,1378252800
23,1056,4.0,1389139200
23,6073,5.0,1401753600
23,2551,3.0,1333843200
23,2782,4.0,1396915200
23,103,3.0,1391990400
23,5631,1.0,1391990400
23,2274,5.0,1366502400
23,11,1.0,1398988800
23,5482,5.0,1398297600
24,359,5.0,1381017600
24,3186,4.0,1334361600
24,5913,3.0,1388620800
24,6105,5.0,1385769600
24,3105,5.0,1390089600
24,7384,5.0,1404259200
24,11,5.0,1389139200
24,5566,5.0,1376956800
24,3106,5.0,1391040000
24,3107,5.0,1379548800
25,1521,4.0,1280102400
25,3565,4.0,1370217600
25,5011,5.0,1366675200
25,110,3.0,1194134400
25,129,3.0,1271808000
25,1767,5.0,1294185600
25,76,5.0,1266192000
25,5215,4.0,1375747200
25,6660,5.0,1402617600
25,5405,5.0,1374883200
25,122,2.0,1203292800
25,1830,3.0,1343174400
25,2790,4.0,1322784000
25,120,3.0,1194134400
25,5628,4.0,1379462400
25,4238,5.0,1375833600
25,4391,5.0,1367452800
25,5287,4.0,1377475200
25,11,5.0,1281225600
26,955,2.0,1287792000
26,245,3.0,1212969600
26,287,2.0,1226793600
26,985,5.0,1271462400
26,269,4.0,1226016000
26,56,5.0,1192233600
26,281,4.0,1232841600
26,544,4.0,1254700800
26,257,4.0,1225411200
26,542,3.0,1262995200
26,243,5.0,1233705600
26,6861,5.0,1401321600
26,535,3.0,1254182400
26,538,4.0,1257465600
26,95,3.0,1217289600
26,11,5.0,1223251200
26,13,4.0,1217203200
26,120,2.0,1206316800
26,565,5.0,1243123200
26,2929,4.0,1350950400
26,110,3.0,1192320000
26,745,4.0,1250812800
27,103,5.0,1393372800
27,6685,5.0,1396137600
27,5329,4.0,1398902400
27,401,5.0,1402358400
27,1025,2.0,1389139200
27,11,1.0,1395446400
27,117,5.0,1402272000
27,6073,5.0,1402272000
27,776,4.0,1396828800
27,7924,4.0,1405900800
27,1439,5.0,1402272000
28,2703,4.0,1399593600
28,95,3.0,1198281600
28,6941,4.0,1401667200
28,325,4.0,1234915200
28,217,5.0,1208649600
28,3306,5.0,1399593600
28,252,4.0,1232582400
28,621,4.0,1271808000
28,853,4.0,1310947200
28,11,4.0,1199664000
29,4798,4.0,1379030400
29,3673,3.0,1361145600
29,6777,5.0,1402617600
29,1438,4.0,1393286400
29,704,5.0,1359590400
29,5388,4.0,1378684800
29,2142,4.0,1382313600
29,4311,4.0,1373241600
29,5969,3.0,1390780800
29,6083,4.0,1390176000
29,5666,3.0,1377129600
29,5059,3.0,1369008000
29,1008,5.0,1332979200
29,3012,4.0,1371686400
29,1516,5.0,1363564800
29,5011,4.0,1376870400
29,4336,2.0,1375056000
29,5902,2.0,1377475200
29,2238,5.0,1369180800
29,4847,3.0,1389225600
29,886,3.0,1366675200
29,5919,3.0,1384905600
29,787,2.0,1338422400
29,2596,4.0,1389139200
29,997,2.0,1370304000
29,642,4.0,1367280000
29,4917,2.0,1368403200
29,2308,2.0,1381104000
29,3213,5.0,1369699200
29,6660,4.0,1394409600
29,317,4.0,1383696000
29,6260,3.0,1391990400
29,4005,5.0,1387411200
29,5887,2.0,1375056000
29,758,4.0,1366675200
29,359,2.0,1384819200
29,4116,5.0,1379980800
29,6510,4.0,1389744000
29,5350,3.0,1378684800
29,3881,1.0,1360195200
29,4027,3.0,1388361600
29,4229,4.0,1383868800
29,2493,4.0,1364169600
29,922,4.0,1343606400
29,11,3.0,1371427200
29,6321,3.0,1385942400
29,6286,4.0,1389571200
29,6282,4.0,1391126400
30,2378,1.0,1360368000
30,13,5.0,1400284800
30,3544,2.0,1362355200
30,1794,1.0,1391472000
30,7476,2.0,1401753600
30,1830,4.0,1390867200
30,1343,3.0,1392854400
30,2884,1.0,1360368000
30,1334,3.0,1386720000
30,1839,4.0,1397865600
30,5554,4.0,1392854400
30,4852,1.0,1377129600
30,6444,1.0,1381622400
30,6230,5.0,1392163200
30,7032,2.0,1390089600
30,3060,1.0,1363392000
30,7330,1.0,1395187200
30,6798,4.0,1392163200
30,252,5.0,1384819200
30,6792,4.0,1393545600
31,95,5.0,1370390400
31,5005,5.0,1387152000
31,582,5.0,1375056000
31,1748,5.0,1385683200
31,13,5.0,1369785600
31,3924,5.0,1382313600
31,2940,5.0,1385942400
31,859,5.0,1374019200
31,4983,5.0,1384300800
31,252,5.0,1371081600
31,3264,5.0,1386374400
31,2496,5.0,1386374400
31,4503,5.0,1385942400
32,3106,5.0,1371945600
32,3103,5.0,1371945600
32,3105,5.0,1370649600
32,3107,5.0,1369526400
32,4609,4.0,1393200000
32,1715,5.0,1368144000
32,3378,5.0,1385683200
32,1026,5.0,1392422400
32,95,5.0,1399420800
32,13,5.0,1398729600
33,853,4.0,1390780800
33,792,3.0,1249776000
33,851,4.0,1217894400
33,21,3.0,1162252800
33,7039,4.0,1388448000
33,3423,4.0,1398643200
33,244,4.0,1213574400
33,3417,3.0,1402272000
33,5301,5.0,1378080000
33,820,5.0,1292112000
33,538,5.0,1255824000
33,1792,4.0,1311897600
33,5270,3.0,1360886400
33,5200,4.0,1376611200
33,323,3.0,1209945600
33,1734,4.0,1307923200
33,344,4.0,1206144000
33,831,3.0,1260489600
33,4941,4.0,1358035200
33,6240,4.0,1374796800
33,4931,3.0,1386374400
33,4929,4.0,1387584000
33,4927,5.0,1359849600
33,1739,4.0,1369872000
33,1954,2.0,1188691200
33,2779,4.0,1347840000
33,2764,4.0,1322438400
33,4332,3.0,1383609600
33,3942,5.0,1371686400
33,3818,4.0,1370736000
33,103,4.0,1195603200
33,2675,5.0,1343347200
33,6913,4.0,1388361600
33,859,5.0,1157155200
33,1807,3.0,1338768000
33,1787,4.0,1404172800
33,2682,3.0,1345680000
33,5065,4.0,1381622400
33,1865,4.0,1295136000
33,5086,3.0,1380931200
33,789,4.0,1365120000
33,76,5.0,1322784000
33,281,5.0,1213401600
33,6514,4.0,1400284800
33,247,4.0,1337040000
33,1044,3.0,1262995200
33,4238,5.0,1303084800
33,2720,4.0,1349049600
33,7306,4.0,1395619200
33,1052,3.0,1258848000
33,527,5.0,1286668800
33,1038,3.0,1393718400
33,329,4.0,1331856000
33,304,3.0,1383350400
33,104,5.0,1404691200
33,692,4.0,1366156800
33,7654,5.0,1399766400
33,171,3.0,1318204800
33,745,4.0,1252281600
33,2193,4.0,1400025600
33,2225,4.0,1376179200
33,2416,2.0,1396915200
33,4514,4.0,1377907200
33,4397,4.0,1381190400
33,7708,4.0,1398729600
33,1152,3.0,1289779200
33,3700,5.0,1344124800
33,2164,4.0,1295395200
33,7717,5.0,1398902400
33,13,5.0,1159660800
33,4864,4.0,1387670400
33,691,4.0,1385856000
33,7954,4.0,1405900800
33,4777,3.0,1402358400
33,2502,5.0,1324512000
33,1157,5.0,1256428800
33,1116,3.0,1298332800
33,2412,4.0,1379462400
33,2431,4.0,1343606400
33,4655,4.0,1376438400
33,2513,4.0,1394928000
33,242,4.0,1201824000
33,4775,4.0,1370995200
33,2413,5.0,1312070400
33,243,5.0,1206144000
33,3706,5.0,1349568000
33,1276,4.0,1277078400
33,649,5.0,1249430400
33,1242,4.0,1393286400
33,121,5.0,1203724800
33,56,5.0,1190073600
33,2158,5.0,1359936000
34,2682,5.0,1337472000
34,254,5.0,1214006400
34,3378,5.0,1333670400
34,4975,5.0,1367884800
34,5121,3.0,1379548800
34,3373,4.0,1341100800
34,3312,5.0,1348963200
34,6236,4.0,1388534400
34,6549,5.0,1402704000
34,1372,5.0,1262995200
34,3121,2.0,1334707200
34,13,5.0,1159228800
34,95,3.0,1183507200
34,7652,5.0,1405555200
34,3110,4.0,1335657600
34,1152,2.0,1274486400
34,1528,5.0,1208649600
34,7384,5.0,1405468800
35,243,5.0,1221523200
35,95,3.0,1196726400
35,13,5.0,1165276800
35,266,4.0,1219708800
35,344,4.0,1214870400
35,103,4.0,1193097600
35,461,3.0,1238544000
35,542,3.0,1251763200
35,497,4.0,1248220800
35,211,4.0,1215561600
35,209,5.0,1215648000
36,538,4.0,1256947200
36,325,4.0,1250985600
36,745,2.0,1344816000
36,713,4.0,1265155200
36,952,3.0,1296950400
36,56,4.0,1199059200
36,537,4.0,1257897600
36,6705,4.0,1402272000
36,100,4.0,1376784000
36,543,5.0,1259107200
36,4287,4.0,1383955200
36,13,4.0,1201996800
36,95,2.0,1212364800
37,3677,4.0,1345248000
37,4690,3.0,1097884800
37,3473,3.0,1366502400
37,4841,4.0,1364601600
37,3566,3.0,1345334400
37,3884,4.0,1352678400
37,5011,3.0,1365379200
37,751,4.0,1098403200
37,4926,4.0,1363564800
37,13,5.0,1172016000
37,336,1.0,1097452800
37,829,2.0,1126742400
37,2789,4.0,1350432000
37,3129,5.0,1332374400
37,1783,2.0,1296259200
37,836,3.0,1085011200
37,2048,5.0,1309651200
37,2565,1.0,1315612800
37,2764,4.0,1343174400
37,4561,2.0,1365206400
37,4498,2.0,1096675200
37,303,3.0,1081987200
37,4762,4.0,1360368000
37,54,3.0,1082419200
37,4356,3.0,1358985600
37,1397,3.0,1103155200
37,4830,3.0,1363996800
37,4537,3.0,1363305600
37,5218,1.0,1365206400
37,1850,4.0,1301356800
37,3075,3.0,1330041600
37,3296,3.0,1338508800
37,2204,2.0,1306800000
37,3628,2.0,1351728000
37,4767,5.0,1363564800
37,4797,4.0,1367798400
38,211,5.0,1259971200
38,1689,2.0,1275350400
38,787,3.0,1250467200
38,6459,3.0,1399939200
38,212,5.0,1322524800
38,497,5.0,1259971200
38,4469,5.0,1386633600
38,5902,2.0,1377302400
38,4816,3.0,1353974400
38,13,5.0,1164240000
38,95,4.0,1218067200
38,3431,5.0,1337212800
38,373,3.0,1225670400
38,950,5.0,1262908800
38,6513,4.0,1392422400
38,2431,4.0,1304553600
38,5121,4.0,1390176000
38,6454,5.0,1405555200
38,85,4.0,1236902400
39,5171,5.0,1366243200
39,13,4.0,1391212800
39,2682,5.0,1375228800
39,542,4.0,1384560000
39,4014,5.0,1375228800
39,6227,5.0,1388275200
39,1026,5.0,1364515200
39,7465,5.0,1397520000
39,266,5.0,1384560000
39,95,5.0,1363219200
39,5860,5.0,1382659200
39,6230,5.0,1379030400
39,3961,5.0,1353715200
40,76,4.0,1192233600
40,1830,4.0,1289088000
40,952,4.0,1294531200
40,3517,4.0,1331769600
40,3312,3.0,1399420800
40,184,5.0,1215820800
40,13,5.0,1165449600
40,71,2.0,1180915200
40,792,2.0,1262304000
40,4187,5.0,1373414400
40,281,4.0,1227830400
40,1850,4.0,1290470400
40,4975,5.0,1387411200
40,543,4.0,1252627200
40,1527,4.0,1301788800
40,221,5.0,1201392000
40,77,5.0,1183680000
40,6105,5.0,1387065600
40,1152,4.0,1293235200
40,4469,5.0,1377648000
40,713,5.0,1261785600
40,49,4.0,1186272000
40,359,5.0,1345161600
40,102,4.0,1189814400
40,268,4.0,1221609600
40,4830,2.0,1359417600
40,292,4.0,1229817600
40,266,3.0,1219190400
40,2502,4.0,1321920000
40,217,4.0,1206057600
40,1253,4.0,1258675200
40,5393,4.0,1392336000
40,1528,5.0,1155686400
40,4512,4.0,1368230400
41,7595,5.0,1401580800
41,3963,5.0,1404432000
41,5868,5.0,1371945600
41,543,5.0,1263340800
41,985,4.0,1384560000
41,5870,5.0,1375142400
41,7924,1.0,1405555200
41,4391,4.0,1372118400
41,13,5.0,1241049600
41,7299,3.0,1392768000
41,7387,5.0,1400889600
41,4229,2.0,1363996800
41,5186,3.0,1361664000
41,6457,3.0,1387152000
41,7655,3.0,1405468800
41,5860,5.0,1405728000
41,1253,4.0,1242345600
41,217,5.0,1320624000
41,4287,3.0,1368748800
41,5393,2.0,1369440000
41,3186,4.0,1337644800
41,3322,4.0,1345334400
41,5044,5.0,1359849600
41,7503,2.0,1398038400
41,3039,4.0,1395014400
41,3040,4.0,1396051200
41,4512,3.0,1358812800
41,268,5.0,1261785600
41,5913,4.0,1379376000
41,267,4.0,1350518400
41,325,5.0,1323129600
41,7777,3.0,1400198400
41,7671,4.0,1399680000
41,7791,2.0,1400889600
41,95,5.0,1243814400
41,7533,4.0,1399507200
41,3041,4.0,1392940800
